SNo,Urn,JournalDate,PurchaseDate,ExpiryDate,Purchaser,Prefix,BondNumber,Denominations,IssueBranchCode,PayTeller
13893,8.47202E+20,7/7/2023,7/7/2023,7/21/2023,FOR M/S SRI NIDHI CONSTRUCTIONS,OC,14627,10000000,847,7445512
13894,8.47202E+20,7/7/2023,7/7/2023,7/21/2023,G CHANDRASHEKHAR,OL,23792,100000,847,7445512
13895,8.47202E+20,7/7/2023,7/7/2023,7/21/2023,G CHANDRASHEKHAR,OL,23790,100000,847,7445512
13896,8.47202E+20,7/7/2023,7/7/2023,7/21/2023,G CHANDRASHEKHAR,OL,23786,100000,847,7445512
13897,8.47202E+20,7/7/2023,7/7/2023,7/21/2023,G CHANDRASHEKHAR,OL,23788,100000,847,7445512
13898,8.47202E+20,7/7/2023,7/7/2023,7/21/2023,G CHANDRASHEKHAR,OL,23794,100000,847,7445512
13899,8.47202E+20,7/7/2023,7/7/2023,7/21/2023,GAJA ENGINEERING PVT LTD,OC,14630,10000000,847,7445512
13900,8.47202E+20,7/7/2023,7/7/2023,7/21/2023,GAJA ENGINEERING PVT LTD,OC,14632,10000000,847,7445512
13901,8.47202E+20,7/7/2023,7/7/2023,7/21/2023,GAJA ENGINEERING PVT LTD,OC,14628,10000000,847,7445512
13902,8.47202E+20,7/7/2023,7/7/2023,7/21/2023,GAJA ENGINEERING PVT LTD,OC,14626,10000000,847,7445512
13903,8.47202E+20,7/7/2023,7/7/2023,7/21/2023,GAJA ENGINEERING PVT LTD,OC,14624,10000000,847,7445512
13904,3.00202E+20,7/7/2023,7/7/2023,7/21/2023,KONARK RAJENDRA SHAH,OC,14988,10000000,300,7905165
13905,1.20231E+18,7/7/2023,7/7/2023,7/21/2023,LAURELSECURITIESPVTLTD,OC,12775,10000000,1,5898161
13906,1.20231E+18,7/7/2023,7/7/2023,7/21/2023,LAURELSECURITIESPVTLTD,OC,12781,10000000,1,5898161
13907,3.00202E+20,7/7/2023,7/7/2023,7/21/2023,LAXMI CIVIL ENGINEERING SERVICES PR,OC,14959,10000000,300,7905165
13908,3.00202E+20,7/7/2023,7/7/2023,7/21/2023,LAXMI CIVIL ENGINEERING SERVICES PR,OC,14963,10000000,300,7905165
13909,3.00202E+20,7/7/2023,7/7/2023,7/21/2023,LAXMI CIVIL ENGINEERING SERVICES PR,OC,14945,10000000,300,7905165
13910,3.00202E+20,7/7/2023,7/7/2023,7/21/2023,LAXMI CIVIL ENGINEERING SERVICES PR,OC,14971,10000000,300,7905165
13911,3.00202E+20,7/7/2023,7/7/2023,7/21/2023,LAXMI CIVIL ENGINEERING SERVICES PR,OC,14957,10000000,300,7905165
13912,3.00202E+20,7/7/2023,7/7/2023,7/21/2023,LAXMI CIVIL ENGINEERING SERVICES PR,OC,14949,10000000,300,7905165
13913,3.00202E+20,7/7/2023,7/7/2023,7/21/2023,LAXMI CIVIL ENGINEERING SERVICES PR,OC,14981,10000000,300,7905165
13914,3.00202E+20,7/7/2023,7/7/2023,7/21/2023,LAXMI CIVIL ENGINEERING SERVICES PR,OC,14965,10000000,300,7905165
13915,3.00202E+20,7/7/2023,7/7/2023,7/21/2023,LAXMI CIVIL ENGINEERING SERVICES PR,OC,14973,10000000,300,7905165
13916,3.00202E+20,7/7/2023,7/7/2023,7/21/2023,LAXMI CIVIL ENGINEERING SERVICES PR,OC,14955,10000000,300,7905165
13917,3.00202E+20,7/7/2023,7/7/2023,7/21/2023,LAXMI CIVIL ENGINEERING SERVICES PR,OC,14947,10000000,300,7905165
13918,3.00202E+20,7/7/2023,7/7/2023,7/21/2023,LAXMI CIVIL ENGINEERING SERVICES PR,OC,14975,10000000,300,7905165
13919,3.00202E+20,7/7/2023,7/7/2023,7/21/2023,LAXMI CIVIL ENGINEERING SERVICES PR,OC,14967,10000000,300,7905165
13920,3.00202E+20,7/7/2023,7/7/2023,7/21/2023,LAXMI CIVIL ENGINEERING SERVICES PR,OC,14953,10000000,300,7905165
13921,3.00202E+20,7/7/2023,7/7/2023,7/21/2023,LAXMI CIVIL ENGINEERING SERVICES PR,OC,14969,10000000,300,7905165
13922,3.00202E+20,7/7/2023,7/7/2023,7/21/2023,LAXMI CIVIL ENGINEERING SERVICES PR,OC,14951,10000000,300,7905165
13923,3.00202E+20,7/7/2023,7/7/2023,7/21/2023,LAXMI CIVIL ENGINEERING SERVICES PR,OC,14989,10000000,300,7905165
13924,3.00202E+20,7/7/2023,7/7/2023,7/21/2023,LAXMI CIVIL ENGINEERING SERVICES PR,OC,14979,10000000,300,7905165
13925,3.00202E+20,7/7/2023,7/7/2023,7/21/2023,LAXMI CIVIL ENGINEERING SERVICES PR,OC,14977,10000000,300,7905165
13926,3.00202E+20,7/7/2023,7/7/2023,7/21/2023,LAXMI CIVIL ENGINEERING SERVICES PR,OC,14991,10000000,300,7905165
13927,3.00202E+20,7/7/2023,7/7/2023,7/21/2023,LAXMI CIVIL ENGINEERING SERVICES PR,OC,14985,10000000,300,7905165
13928,3.00202E+20,7/7/2023,7/7/2023,7/21/2023,LAXMI CIVIL ENGINEERING SERVICES PR,OC,14961,10000000,300,7905165
13929,3.00202E+20,7/7/2023,7/7/2023,7/21/2023,LAXMI CIVIL ENGINEERING SERVICES PR,OC,14987,10000000,300,7905165
13930,3.00202E+20,7/7/2023,7/7/2023,7/21/2023,LAXMI CIVIL ENGINEERING SERVICES PR,OC,14983,10000000,300,7905165
13931,3.00202E+20,7/7/2023,7/7/2023,7/21/2023,LAXMI CIVIL ENGINEERING SERVICES PR,OC,14943,10000000,300,7905165
13932,6.91202E+20,7/7/2023,7/7/2023,7/21/2023,MB POWER (MADHYA PRADESH) LTD,OC,13891,10000000,691,8212066
13933,6.91202E+20,7/7/2023,7/7/2023,7/21/2023,MB POWER (MADHYA PRADESH) LTD,OC,13895,10000000,691,8212066
13934,6.91202E+20,7/7/2023,7/7/2023,7/21/2023,MB POWER (MADHYA PRADESH) LTD,OC,13889,10000000,691,8212066
13935,6.91202E+20,7/7/2023,7/7/2023,7/21/2023,MB POWER (MADHYA PRADESH) LTD,OC,13887,10000000,691,8212066
13936,6.91202E+20,7/7/2023,7/7/2023,7/21/2023,MB POWER (MADHYA PRADESH) LTD,OC,13893,10000000,691,8212066
13937,1.3552E+21,7/7/2023,7/7/2023,7/21/2023,PUNIT DEVENDRABHAI BHANDERI,OT,20023,1000,1355,1023671
13938,1.20231E+18,7/7/2023,7/7/2023,7/21/2023,PURULIA BOTTLING PVT LTD,OC,12767,10000000,1,5898161
13939,1.20231E+18,7/7/2023,7/7/2023,7/21/2023,PURULIA BOTTLING PVT LTD,TL,15181,1000000,1,5898161
13940,1.20231E+18,7/7/2023,7/7/2023,7/21/2023,PURULIA BOTTLING PVT LTD,TL,15183,1000000,1,5898161
13941,1.20231E+18,7/7/2023,7/7/2023,7/21/2023,PURULIA BOTTLING PVT LTD,TL,15179,1000000,1,5898161
13942,1.20231E+18,7/7/2023,7/7/2023,7/21/2023,PURULIA BOTTLING PVT LTD,TL,15177,1000000,1,5898161
13943,1.20231E+18,7/7/2023,7/7/2023,7/21/2023,PURULIA BOTTLING PVT LTD,TL,15185,1000000,1,5898161
13944,8.47202E+20,7/7/2023,7/7/2023,7/21/2023,SAGAR CEMENTS LIMITED,TL,7342,1000000,847,7445512
13945,8.47202E+20,7/7/2023,7/7/2023,7/21/2023,SAGAR CEMENTS LIMITED,TL,7362,1000000,847,7445512
13946,8.47202E+20,7/7/2023,7/7/2023,7/21/2023,SAGAR CEMENTS LIMITED,TL,7348,1000000,847,7445512
13947,8.47202E+20,7/7/2023,7/7/2023,7/21/2023,SAGAR CEMENTS LIMITED,TL,7360,1000000,847,7445512
13948,8.47202E+20,7/7/2023,7/7/2023,7/21/2023,SAGAR CEMENTS LIMITED,TL,7358,1000000,847,7445512
13949,8.47202E+20,7/7/2023,7/7/2023,7/21/2023,SAGAR CEMENTS LIMITED,TL,7356,1000000,847,7445512
13950,8.47202E+20,7/7/2023,7/7/2023,7/21/2023,SAGAR CEMENTS LIMITED,TL,7344,1000000,847,7445512
13951,8.47202E+20,7/7/2023,7/7/2023,7/21/2023,SAGAR CEMENTS LIMITED,TL,7384,1000000,847,7445512
13952,8.47202E+20,7/7/2023,7/7/2023,7/21/2023,SAGAR CEMENTS LIMITED,TL,7370,1000000,847,7445512
13953,8.47202E+20,7/7/2023,7/7/2023,7/21/2023,SAGAR CEMENTS LIMITED,TL,7372,1000000,847,7445512
13954,8.47202E+20,7/7/2023,7/7/2023,7/21/2023,SAGAR CEMENTS LIMITED,TL,7352,1000000,847,7445512
13955,8.47202E+20,7/7/2023,7/7/2023,7/21/2023,SAGAR CEMENTS LIMITED,TL,7382,1000000,847,7445512
13956,8.47202E+20,7/7/2023,7/7/2023,7/21/2023,SAGAR CEMENTS LIMITED,TL,7366,1000000,847,7445512
13957,8.47202E+20,7/7/2023,7/7/2023,7/21/2023,SAGAR CEMENTS LIMITED,TL,7350,1000000,847,7445512
13958,8.47202E+20,7/7/2023,7/7/2023,7/21/2023,SAGAR CEMENTS LIMITED,TL,7386,1000000,847,7445512
13959,8.47202E+20,7/7/2023,7/7/2023,7/21/2023,SAGAR CEMENTS LIMITED,TL,7354,1000000,847,7445512
13960,8.47202E+20,7/7/2023,7/7/2023,7/21/2023,SAGAR CEMENTS LIMITED,TL,7376,1000000,847,7445512
13961,8.47202E+20,7/7/2023,7/7/2023,7/21/2023,SAGAR CEMENTS LIMITED,TL,7388,1000000,847,7445512
13962,8.47202E+20,7/7/2023,7/7/2023,7/21/2023,SAGAR CEMENTS LIMITED,TL,7378,1000000,847,7445512
13963,8.47202E+20,7/7/2023,7/7/2023,7/21/2023,SAGAR CEMENTS LIMITED,TL,7374,1000000,847,7445512
13964,8.47202E+20,7/7/2023,7/7/2023,7/21/2023,SAGAR CEMENTS LIMITED,TL,7346,1000000,847,7445512
13965,8.47202E+20,7/7/2023,7/7/2023,7/21/2023,SAGAR CEMENTS LIMITED,TL,7364,1000000,847,7445512
13966,8.47202E+20,7/7/2023,7/7/2023,7/21/2023,SAGAR CEMENTS LIMITED,TL,7340,1000000,847,7445512
13967,8.47202E+20,7/7/2023,7/7/2023,7/21/2023,SAGAR CEMENTS LIMITED,TL,7368,1000000,847,7445512
13968,8.47202E+20,7/7/2023,7/7/2023,7/21/2023,SAGAR CEMENTS LIMITED,TL,7380,1000000,847,7445512
13969,8.47202E+20,7/7/2023,7/7/2023,7/21/2023,SIDDHARTH DEVELOPERS,OC,14634,10000000,847,7445512
13970,8.47202E+20,7/7/2023,7/7/2023,7/21/2023,SWARNARETH MINERAL INDUSTRIES,OC,14625,10000000,847,7445512
13971,3.00202E+20,7/7/2023,7/7/2023,7/21/2023,TEJAS P SHAH,TL,15357,1000000,300,7905165
13972,3.00202E+20,7/7/2023,7/7/2023,7/21/2023,TEJAS P SHAH,TL,15359,1000000,300,7905165
13973,3.00202E+20,7/7/2023,7/7/2023,7/21/2023,TEJAS P SHAH,OL,2284,100000,300,7905165
13974,3.00202E+20,7/7/2023,7/7/2023,7/21/2023,TEJAS P SHAH,OL,2280,100000,300,7905165
13975,3.00202E+20,7/7/2023,7/7/2023,7/21/2023,TEJAS P SHAH,OL,2278,100000,300,7905165
13976,3.00202E+20,7/7/2023,7/7/2023,7/21/2023,TEJAS P SHAH,OL,2276,100000,300,7905165
13977,3.00202E+20,7/7/2023,7/7/2023,7/21/2023,TEJAS P SHAH,OL,2282,100000,300,7905165
13978,8.47202E+20,7/7/2023,7/7/2023,7/21/2023,VERTEX VEGA DEVELOPERS LLP,OC,14640,10000000,847,7445512
13979,8.47202E+20,7/7/2023,7/7/2023,7/21/2023,VERTEX VEGA DEVELOPERS LLP,OC,14636,10000000,847,7445512
13980,8.47202E+20,7/7/2023,7/7/2023,7/21/2023,VERTEX VEGA DEVELOPERS LLP,OC,14638,10000000,847,7445512
13981,8.47202E+20,7/10/2023,7/10/2023,7/24/2023,AMAR KRISHNA SAJJA,OL,23809,100000,847,7445512
13982,8.47202E+20,7/10/2023,7/10/2023,7/24/2023,AMAR KRISHNA SAJJA,OL,23807,100000,847,7445512
13983,8.47202E+20,7/10/2023,7/10/2023,7/24/2023,AMAR KRISHNA SAJJA,OL,23814,100000,847,7445512
13984,8.47202E+20,7/10/2023,7/10/2023,7/24/2023,AMAR KRISHNA SAJJA,OL,23805,100000,847,7445512
13985,8.47202E+20,7/10/2023,7/10/2023,7/24/2023,AMAR KRISHNA SAJJA,OL,23812,100000,847,7445512
13986,8.00202E+20,7/10/2023,7/10/2023,7/24/2023,ARAVIND S,OT,10,1000,800,7310854
13987,1.20231E+18,7/10/2023,7/10/2023,7/24/2023,ARROW PROJECTS PVT LTD,TL,15235,1000000,1,5898161
13988,1.20231E+18,7/10/2023,7/10/2023,7/24/2023,ARROW PROJECTS PVT LTD,TL,15229,1000000,1,5898161
13989,1.20231E+18,7/10/2023,7/10/2023,7/24/2023,ARROW PROJECTS PVT LTD,TL,15227,1000000,1,5898161
13990,1.20231E+18,7/10/2023,7/10/2023,7/24/2023,ARROW PROJECTS PVT LTD,TL,15223,1000000,1,5898161
13991,1.20231E+18,7/10/2023,7/10/2023,7/24/2023,ARROW PROJECTS PVT LTD,TL,15225,1000000,1,5898161
13992,1.20231E+18,7/10/2023,7/10/2023,7/24/2023,ARROW PROJECTS PVT LTD,TL,15217,1000000,1,5898161
13993,1.20231E+18,7/10/2023,7/10/2023,7/24/2023,ARROW PROJECTS PVT LTD,TL,15219,1000000,1,5898161
13994,1.20231E+18,7/10/2023,7/10/2023,7/24/2023,ARROW PROJECTS PVT LTD,TL,15233,1000000,1,5898161
13995,1.20231E+18,7/10/2023,7/10/2023,7/24/2023,ARROW PROJECTS PVT LTD,TL,15231,1000000,1,5898161
13996,1.20231E+18,7/10/2023,7/10/2023,7/24/2023,ARROW PROJECTS PVT LTD,TL,15221,1000000,1,5898161
13997,6.91202E+20,7/10/2023,7/10/2023,7/24/2023,BESSEGGEN INFOTECH LLP,OC,13897,10000000,691,8212066
13998,6.91202E+20,7/10/2023,7/10/2023,7/24/2023,BESSEGGEN INFOTECH LLP,OC,13899,10000000,691,8212066
13999,6.91202E+20,7/10/2023,7/10/2023,7/24/2023,CREATIVE LLP,TL,14086,1000000,691,8212066
14000,6.91202E+20,7/10/2023,7/10/2023,7/24/2023,CREATIVE LLP,TL,14084,1000000,691,8212066
14001,6.91202E+20,7/10/2023,7/10/2023,7/24/2023,CREATIVE LLP,TL,14082,1000000,691,8212066
14002,6.91202E+20,7/10/2023,7/10/2023,7/24/2023,CREATIVE LLP,TL,14088,1000000,691,8212066
14003,6.91202E+20,7/10/2023,7/10/2023,7/24/2023,CREATIVE LLP,TL,14080,1000000,691,8212066
14004,6.91202E+20,7/10/2023,7/10/2023,7/24/2023,CREATIVE LLP,TL,14076,1000000,691,8212066
14005,6.91202E+20,7/10/2023,7/10/2023,7/24/2023,CREATIVE LLP,TL,14078,1000000,691,8212066
14006,6.91202E+20,7/10/2023,7/10/2023,7/24/2023,CREATIVE LLP,TL,14074,1000000,691,8212066
14007,6.91202E+20,7/10/2023,7/10/2023,7/24/2023,CREATIVE LLP,OL,28825,100000,691,8212066
14008,6.91202E+20,7/10/2023,7/10/2023,7/24/2023,CREATIVE LLP,OL,28823,100000,691,8212066
14009,6.91202E+20,7/10/2023,7/10/2023,7/24/2023,CREATIVE LLP,OL,28819,100000,691,8212066
14010,6.91202E+20,7/10/2023,7/10/2023,7/24/2023,CREATIVE LLP,OL,28821,100000,691,8212066
14011,6.91202E+20,7/10/2023,7/10/2023,7/24/2023,CREATIVE LLP,OL,28815,100000,691,8212066
14012,6.91202E+20,7/10/2023,7/10/2023,7/24/2023,CREATIVE LLP,OL,28813,100000,691,8212066
14013,6.91202E+20,7/10/2023,7/10/2023,7/24/2023,CREATIVE LLP,OL,28811,100000,691,8212066
14014,6.91202E+20,7/10/2023,7/10/2023,7/24/2023,CREATIVE LLP,OL,28817,100000,691,8212066
14015,6.91202E+20,7/10/2023,7/10/2023,7/24/2023,CREATIVE LLP,OL,28799,100000,691,8212066
14016,6.91202E+20,7/10/2023,7/10/2023,7/24/2023,CREATIVE LLP,OL,28801,100000,691,8212066
14017,6.91202E+20,7/10/2023,7/10/2023,7/24/2023,CREATIVE LLP,OL,28803,100000,691,8212066
14018,6.91202E+20,7/10/2023,7/10/2023,7/24/2023,CREATIVE LLP,OL,28805,100000,691,8212066
14019,6.91202E+20,7/10/2023,7/10/2023,7/24/2023,CREATIVE LLP,OL,28807,100000,691,8212066
14020,6.91202E+20,7/10/2023,7/10/2023,7/24/2023,CREATIVE LLP,OL,28797,100000,691,8212066
14021,6.91202E+20,7/10/2023,7/10/2023,7/24/2023,CREATIVE LLP,OL,28795,100000,691,8212066
14022,6.91202E+20,7/10/2023,7/10/2023,7/24/2023,CREATIVE LLP,OL,28809,100000,691,8212066
14023,1.20231E+18,7/10/2023,7/10/2023,7/24/2023,DHARIWAL INFRASTRUCTURE LIMITED,OC,12814,10000000,1,5898161
14024,1.20231E+18,7/10/2023,7/10/2023,7/24/2023,DHARIWAL INFRASTRUCTURE LIMITED,OC,12810,10000000,1,5898161
14025,1.20231E+18,7/10/2023,7/10/2023,7/24/2023,DHARIWAL INFRASTRUCTURE LIMITED,OC,12808,10000000,1,5898161
14026,1.20231E+18,7/10/2023,7/10/2023,7/24/2023,DHARIWAL INFRASTRUCTURE LIMITED,OC,12816,10000000,1,5898161
14027,1.20231E+18,7/10/2023,7/10/2023,7/24/2023,DHARIWAL INFRASTRUCTURE LIMITED,OC,12822,10000000,1,5898161
14028,1.20231E+18,7/10/2023,7/10/2023,7/24/2023,DHARIWAL INFRASTRUCTURE LIMITED,OC,12826,10000000,1,5898161
14029,1.20231E+18,7/10/2023,7/10/2023,7/24/2023,DHARIWAL INFRASTRUCTURE LIMITED,OC,12812,10000000,1,5898161
14030,1.20231E+18,7/10/2023,7/10/2023,7/24/2023,DHARIWAL INFRASTRUCTURE LIMITED,OC,12804,10000000,1,5898161
14031,1.20231E+18,7/10/2023,7/10/2023,7/24/2023,DHARIWAL INFRASTRUCTURE LIMITED,OC,12806,10000000,1,5898161
14032,1.20231E+18,7/10/2023,7/10/2023,7/24/2023,DHARIWAL INFRASTRUCTURE LIMITED,OC,12818,10000000,1,5898161
14033,1.20231E+18,7/10/2023,7/10/2023,7/24/2023,DHARIWAL INFRASTRUCTURE LIMITED,OC,12824,10000000,1,5898161
14034,1.20231E+18,7/10/2023,7/10/2023,7/24/2023,DHARIWAL INFRASTRUCTURE LIMITED,OC,12802,10000000,1,5898161
14035,1.20231E+18,7/10/2023,7/10/2023,7/24/2023,DHARIWAL INFRASTRUCTURE LIMITED,OC,12820,10000000,1,5898161
14036,1.20231E+18,7/10/2023,7/10/2023,7/24/2023,DHARIWAL INFRASTRUCTURE LIMITED,OC,12800,10000000,1,5898161
14037,1.20231E+18,7/10/2023,7/10/2023,7/24/2023,DHARIWAL INFRASTRUCTURE LIMITED,OC,12798,10000000,1,5898161
14038,1.20231E+18,7/10/2023,7/10/2023,7/24/2023,HALDIA ENERGY LIMITED,OC,12799,10000000,1,5898161
14039,1.20231E+18,7/10/2023,7/10/2023,7/24/2023,HALDIA ENERGY LIMITED,OC,12833,10000000,1,5898161
14040,1.20231E+18,7/10/2023,7/10/2023,7/24/2023,HALDIA ENERGY LIMITED,OC,12817,10000000,1,5898161
14041,1.20231E+18,7/10/2023,7/10/2023,7/24/2023,HALDIA ENERGY LIMITED,OC,12809,10000000,1,5898161
14042,1.20231E+18,7/10/2023,7/10/2023,7/24/2023,HALDIA ENERGY LIMITED,OC,12837,10000000,1,5898161
14043,1.20231E+18,7/10/2023,7/10/2023,7/24/2023,HALDIA ENERGY LIMITED,OC,12805,10000000,1,5898161
14044,1.20231E+18,7/10/2023,7/10/2023,7/24/2023,HALDIA ENERGY LIMITED,OC,12815,10000000,1,5898161
14045,1.20231E+18,7/10/2023,7/10/2023,7/24/2023,HALDIA ENERGY LIMITED,OC,12807,10000000,1,5898161
14046,1.20231E+18,7/10/2023,7/10/2023,7/24/2023,HALDIA ENERGY LIMITED,OC,12835,10000000,1,5898161
14047,1.20231E+18,7/10/2023,7/10/2023,7/24/2023,HALDIA ENERGY LIMITED,OC,12831,10000000,1,5898161
14048,1.20231E+18,7/10/2023,7/10/2023,7/24/2023,HALDIA ENERGY LIMITED,OC,12811,10000000,1,5898161
14049,1.20231E+18,7/10/2023,7/10/2023,7/24/2023,HALDIA ENERGY LIMITED,OC,12803,10000000,1,5898161
14050,1.20231E+18,7/10/2023,7/10/2023,7/24/2023,HALDIA ENERGY LIMITED,OC,12819,10000000,1,5898161
14051,1.20231E+18,7/10/2023,7/10/2023,7/24/2023,HALDIA ENERGY LIMITED,OC,12827,10000000,1,5898161
14052,1.20231E+18,7/10/2023,7/10/2023,7/24/2023,HALDIA ENERGY LIMITED,OC,12829,10000000,1,5898161
14053,1.20231E+18,7/10/2023,7/10/2023,7/24/2023,HALDIA ENERGY LIMITED,OC,12813,10000000,1,5898161
14054,1.20231E+18,7/10/2023,7/10/2023,7/24/2023,HALDIA ENERGY LIMITED,OC,12825,10000000,1,5898161
14055,1.20231E+18,7/10/2023,7/10/2023,7/24/2023,HALDIA ENERGY LIMITED,OC,12821,10000000,1,5898161
14056,1.20231E+18,7/10/2023,7/10/2023,7/24/2023,HALDIA ENERGY LIMITED,OC,12801,10000000,1,5898161
14057,1.20231E+18,7/10/2023,7/10/2023,7/24/2023,HALDIA ENERGY LIMITED,OC,12823,10000000,1,5898161
14058,1.20231E+18,7/10/2023,7/10/2023,7/24/2023,HIMALAYAN ENDEAVOUR PVT LTD,OC,12797,10000000,1,5898161
14059,6.91202E+20,7/10/2023,7/10/2023,7/24/2023,KAUSTUBH VERMA,TL,14063,1000000,691,8212066
14060,6.91202E+20,7/10/2023,7/10/2023,7/24/2023,KAUSTUBH VERMA,TL,14067,1000000,691,8212066
14061,6.91202E+20,7/10/2023,7/10/2023,7/24/2023,KAUSTUBH VERMA,TL,14069,1000000,691,8212066
14062,6.91202E+20,7/10/2023,7/10/2023,7/24/2023,KAUSTUBH VERMA,TL,14065,1000000,691,8212066
14063,6.91202E+20,7/10/2023,7/10/2023,7/24/2023,KAUSTUBH VERMA,TL,14061,1000000,691,8212066
14064,8.47202E+20,7/10/2023,7/10/2023,7/24/2023,KNR CONSTRUCTIONS LTD,OC,14702,10000000,847,7445512
14065,8.47202E+20,7/10/2023,7/10/2023,7/24/2023,KNR CONSTRUCTIONS LTD,OC,14692,10000000,847,7445512
14066,8.47202E+20,7/10/2023,7/10/2023,7/24/2023,KNR CONSTRUCTIONS LTD,OC,14704,10000000,847,7445512
14067,8.47202E+20,7/10/2023,7/10/2023,7/24/2023,KNR CONSTRUCTIONS LTD,OC,14708,10000000,847,7445512
14068,8.47202E+20,7/10/2023,7/10/2023,7/24/2023,KNR CONSTRUCTIONS LTD,OC,14698,10000000,847,7445512
14069,8.47202E+20,7/10/2023,7/10/2023,7/24/2023,KNR CONSTRUCTIONS LTD,OC,14696,10000000,847,7445512
14070,8.47202E+20,7/10/2023,7/10/2023,7/24/2023,KNR CONSTRUCTIONS LTD,OC,14710,10000000,847,7445512
14071,8.47202E+20,7/10/2023,7/10/2023,7/24/2023,KNR CONSTRUCTIONS LTD,OC,14706,10000000,847,7445512
14072,8.47202E+20,7/10/2023,7/10/2023,7/24/2023,KNR CONSTRUCTIONS LTD,OC,14694,10000000,847,7445512
14073,8.47202E+20,7/10/2023,7/10/2023,7/24/2023,KNR CONSTRUCTIONS LTD,OC,14700,10000000,847,7445512
14074,1.20231E+18,7/10/2023,7/10/2023,7/24/2023,LAXMI INDUSTRIAL BOTTLING PLANT,TL,15212,1000000,1,5898161
14075,1.20231E+18,7/10/2023,7/10/2023,7/24/2023,LAXMI INDUSTRIAL BOTTLING PLANT,TL,15214,1000000,1,5898161
14076,1.20231E+18,7/10/2023,7/10/2023,7/24/2023,LAXMI INDUSTRIAL BOTTLING PLANT,TL,15218,1000000,1,5898161
14077,1.20231E+18,7/10/2023,7/10/2023,7/24/2023,LAXMI INDUSTRIAL BOTTLING PLANT,TL,15216,1000000,1,5898161
14078,8.47202E+20,7/10/2023,7/10/2023,7/24/2023,LPF SYSTEMS PRIVATE LIMITED,OC,14687,10000000,847,7445512
14079,9.52202E+20,7/10/2023,7/10/2023,7/24/2023,MUPPANA VENKATA RAO,TL,2686,1000000,952,8487561
14080,9.52202E+20,7/10/2023,7/10/2023,7/24/2023,MUPPANA VENKATA RAO,TL,2676,1000000,952,8487561
14081,9.52202E+20,7/10/2023,7/10/2023,7/24/2023,MUPPANA VENKATA RAO,TL,2602,1000000,952,8487561
14082,9.52202E+20,7/10/2023,7/10/2023,7/24/2023,MUPPANA VENKATA RAO,TL,2694,1000000,952,8487561
14083,9.52202E+20,7/10/2023,7/10/2023,7/24/2023,MUPPANA VENKATA RAO,OL,11055,100000,952,8487561
14084,9.52202E+20,7/10/2023,7/10/2023,7/24/2023,MUPPANA VENKATA RAO,OL,11013,100000,952,8487561
14085,9.52202E+20,7/10/2023,7/10/2023,7/24/2023,MUPPANA VENKATA RAO,OL,11043,100000,952,8487561
14086,9.52202E+20,7/10/2023,7/10/2023,7/24/2023,MUPPANA VENKATA RAO,OL,11052,100000,952,8487561
14087,9.52202E+20,7/10/2023,7/10/2023,7/24/2023,MUPPANA VENKATA RAO,OL,11027,100000,952,8487561
14088,8.47202E+20,7/10/2023,7/10/2023,7/24/2023,NVNR POWER INFRA PRIVATE LIMITED,OC,14690,10000000,847,7445512
14089,8.47202E+20,7/10/2023,7/10/2023,7/24/2023,NVNR POWER INFRA PRIVATE LIMITED,OC,14688,10000000,847,7445512
14090,3.00202E+20,7/10/2023,7/10/2023,7/24/2023,PARESH CHAMPAKLAL SHAH,OC,14990,10000000,300,7905165
14091,1.20231E+18,7/10/2023,7/10/2023,7/24/2023,PRAKASH DISTILLERY & CHEMICAL CO (P) LT D,TL,15222,1000000,1,5898161
14092,1.20231E+18,7/10/2023,7/10/2023,7/24/2023,PRAKASH DISTILLERY & CHEMICAL CO (P) LT D,TL,15220,1000000,1,5898161
14093,1.20231E+18,7/10/2023,7/10/2023,7/24/2023,PRAKASH DISTILLERY & CHEMICAL CO (P) LT D,TL,15224,1000000,1,5898161
14094,1.20231E+18,7/10/2023,7/10/2023,7/24/2023,PRAKASH DISTILLERY & CHEMICAL CO (P) LT D,TL,15226,1000000,1,5898161
14095,8.13202E+20,7/10/2023,7/10/2023,7/24/2023,PRESTIGE GARDEN ESTATES PRIVATE LIM,OC,5941,10000000,813,6188222
14096,8.13202E+20,7/10/2023,7/10/2023,7/24/2023,PRESTIGE GARDEN ESTATES PRIVATE LIM,OC,5945,10000000,813,6188222
14097,8.13202E+20,7/10/2023,7/10/2023,7/24/2023,PRESTIGE GARDEN ESTATES PRIVATE LIM,OC,5937,10000000,813,6188222
14098,8.13202E+20,7/10/2023,7/10/2023,7/24/2023,PRESTIGE GARDEN ESTATES PRIVATE LIM,OC,5943,10000000,813,6188222
14099,8.13202E+20,7/10/2023,7/10/2023,7/24/2023,PRESTIGE GARDEN ESTATES PRIVATE LIM,OC,5939,10000000,813,6188222
14100,8.13202E+20,7/10/2023,7/10/2023,7/24/2023,PRESTIGE PROJECTS PVT LTD,OC,5933,10000000,813,6188222
14101,8.13202E+20,7/10/2023,7/10/2023,7/24/2023,PRESTIGE PROJECTS PVT LTD,OC,5927,10000000,813,6188222
14102,8.13202E+20,7/10/2023,7/10/2023,7/24/2023,PRESTIGE PROJECTS PVT LTD,OC,5935,10000000,813,6188222
14103,8.13202E+20,7/10/2023,7/10/2023,7/24/2023,PRESTIGE PROJECTS PVT LTD,OC,5931,10000000,813,6188222
